uid,stance,set,distilbert-base-uncased_if,distilbert-base-uncased_as,distilbert-base-uncased_and,distilbert-base-uncased_but,distilbert-base-uncased_when,distilbert-base-uncased_then,bert-base-uncased_if,bert-base-uncased_and,bert-base-uncased_as,bert-base-uncased_when,bert-base-uncased_but,bert-base-uncased_then,bert-large-uncased_as,bert-large-uncased_if,bert-large-uncased_and,bert-large-uncased_when,bert-large-uncased_but,bert-large-uncased_then,roberta-base_as,roberta-base_if,roberta-base_but,roberta-base_and,roberta-base_when,roberta-base_then,xlm-roberta-base_when,xlm-roberta-base_as,xlm-roberta-base_and,xlm-roberta-base_if,xlm-roberta-base_but,xlm-roberta-base_then,roberta-large_as,roberta-large_if,roberta-large_when,roberta-large_and,roberta-large_but,roberta-large_then,xlm-roberta-large_when,xlm-roberta-large_as,xlm-roberta-large_and,xlm-roberta-large_if,xlm-roberta-large_but,xlm-roberta-large_then
889,1,test,0.0005050179897807,0.0040251952596008,0.0094003463163971,0.0072901747189462,0.0001457658800063,0.0006021352601237,0.0003896213020198,0.0367733426392078,0.0017746814992278,0.0001369727106066,0.0041830572299659,2.0992851204937324e-05,0.0052344920113682,0.0003367753815837,0.0429625362157821,0.000318722683005,0.0170607697218656,6.851598300272599e-06,1.386809344694484e-06,1.30639293161039e-07,1.396926018060185e-05,1.294916910410393e-05,7.528789325306209e-08,2.322492953510391e-08,0.0003911897074431,5.797345465907711e-07,4.734149570140289e-06,7.526110579192391e-08,1.3266966334413155e-06,2.361393747207785e-08,2.389705969108036e-06,2.0307636816596641e-07,1.5088822635789256e-07,4.981280653737485e-05,2.792753184621688e-05,1.0214516521500629e-07,0.0073919482529163,9.468141684010334e-07,5.013936970499344e-06,2.8887532366184132e-08,2.1156441221137362e-07,6.014936992926323e-09
890,1,test,0.0149435335770249,0.1579966992139816,0.037013653665781,0.0132552059367299,0.0186751056462526,0.0001070420476025,0.0005639403825625,0.0119875613600015,0.0075487527064979,0.0009905342012643,0.0002091836504405,3.841012130578747e-06,0.0018207982648164,3.056034620385617e-05,0.0036578215658664,0.0001025152305373,0.0001594588247826,2.6351763153797947e-06,9.90550142887514e-06,5.798397637590824e-07,4.732880188385025e-05,0.0002278037281939,1.0352599844054566e-07,2.18482654190666e-08,0.0022345806937664,1.4577556612493936e-05,0.0001072764425771,1.7187759340231423e-06,5.99104787397664e-05,6.119723821029766e-07,1.4032638318894897e-05,2.270149161631707e-05,2.83972349279793e-06,0.0001028657352435,9.601865895092487e-05,1.2965486462235276e-07,0.0005987861077301,5.197379323362839e-06,5.000867531634867e-05,9.769718190000277e-08,5.051922471466241e-07,1.48153125323347e-08
891,1,test,0.0243646502494812,0.0296901613473892,0.0115108797326684,0.0029356926679611,0.0620869733393192,3.0019877158338204e-05,0.0073023764416575,0.0258241705596447,0.0217501763254404,0.0181194432079792,0.0018091384554281,2.0920859242323783e-05,0.0022563957609236,0.0001318112190347,0.0062464177608489,0.0006723202532157,0.0017060820246115,4.433542471815599e-06,3.3083808830269845e-06,8.439517841907218e-06,1.1324264050927011e-05,1.5331857866840437e-05,1.8009539815011524e-07,2.681924460290474e-09,0.0308484323322772,2.4328257495653816e-05,2.0706440409412608e-05,2.5304914743173867e-05,6.38187430013204e-06,1.3091795381114937e-07,1.4447722378463368e-06,8.720369351067347e-07,1.720717136777239e-06,2.122421392414253e-05,8.615294063929468e-06,3.357871314335625e-09,0.0008265123469755,1.1157964763697237e-05,3.812998693319969e-05,8.262900053068736e-08,8.195349892048398e-07,2.0711912185333865e-08
892,1,test,0.0140519812703132,0.0475707575678825,0.0281632989645004,0.0020582221914082,0.0374930799007415,5.499487815541215e-05,0.0026632703375071,0.0192152988165617,0.0110843572765588,0.0031615761108696,0.000335623655701,3.6470933082455295e-06,0.0328678227961063,0.2082463651895523,0.0108967181295156,0.0860278755426406,0.0010306175099685,1.4599403584725223e-05,2.880379906855524e-05,0.0001786190405255,1.3053349903202616e-06,1.0665489753591828e-05,4.800275746674743e-06,1.1479698081018341e-08,0.0385480187833309,8.775507922109682e-06,3.540829129633494e-05,8.48334912006976e-06,2.0819420569750946e-06,3.410118551983033e-07,3.4142558433813974e-05,7.530657512688776e-06,2.107557293129503e-06,1.1394992043278762e-06,8.551498922315659e-07,2.303939039549618e-09,0.0042935409583151,2.152519664377905e-05,5.777959449915216e-05,5.89951469009975e-07,6.841838057880523e-06,3.659026148739032e-08
893,1,test,0.0008880549576133,0.0108032999560236,0.0378081165254116,0.0264510661363601,0.0011032193433493,8.672482363181189e-05,0.0004197032831143,0.1543127745389938,0.0264442786574363,0.0016202398110181,0.0089879548177123,9.366020822199062e-05,0.0352123230695724,0.0001036697576637,0.0693034902215004,0.0029378505423665,0.0029760235920548,7.539769285358489e-05,1.1432450719439655e-06,1.482434157651369e-07,3.295089925359207e-07,3.495655164442724e-06,2.2967912016724767e-08,7.410873581470411e-10,0.0025547547265887,1.976358817046276e-06,8.393787538807373e-06,7.083957029863086e-07,7.210106559796259e-06,1.9039019250044475e-08,2.3716481791780097e-06,1.566994995982896e-07,1.222749460794148e-06,6.311272954917513e-06,2.116836913046427e-05,1.2294512430344184e-07,0.001560513745062,4.61090991166202e-07,9.827507710724603e-06,7.094295284559848e-08,3.566216832950886e-07,1.0353321533429494e-09
894,1,test,0.3201422691345215,0.0271449610590934,0.0040263682603836,0.005487342365086,0.1021731570363044,2.4082872187136672e-05,0.2616022825241089,0.0625648275017738,0.0436108596622943,0.0756365433335304,0.0334379561245441,5.575926843448542e-05,0.0422893725335598,0.2571192383766174,0.117362767457962,0.0289062242954969,0.0390529446303844,7.532179006375372e-05,4.911985911348893e-07,0.0003260561497882,1.929341487993952e-05,6.052679964341223e-06,6.117503517089062e-07,4.4353671846408815e-09,0.0400469675660133,7.050467047520215e-06,2.5767216357053258e-05,0.0001684385642874,3.393593578948639e-05,2.1578131281785326e-07,4.257733507984085e-06,8.239090675488114e-05,5.006130777474027e-06,7.153578917495906e-05,6.862200280011166e-06,3.5177109225514875e-08,0.0136788859963417,2.2938120309845544e-06,1.3261045751278289e-05,5.960579801467247e-05,2.022900162046426e-06,1.132230842415538e-08
895,1,test,0.0153508875519037,0.0749294608831405,0.0764495134353637,0.0159018188714981,0.0092061720788478,0.0007851558621041,0.0002613957622088,0.1406546682119369,0.028118485584855,0.0005311835557222,0.0023117936216294,7.132181053748354e-05,0.0536679439246654,0.0001384677889291,0.0782134681940078,0.0001340473245363,0.0028116984758526,1.614657958270982e-05,9.377026799484156e-06,8.557962587474321e-07,4.661302682507085e-06,8.294140570797026e-05,4.364190431260795e-07,2.256619069385124e-07,0.0047248001210391,1.4831879525445402e-05,0.0002159978757845,5.873710506421048e-06,0.0001574798079673,3.428771833569044e-06,1.7568399925949052e-05,7.481470447601168e-07,7.259981202878407e-07,2.527014112274628e-05,3.845613264275016e-06,4.443033319034839e-08,0.0007031120476312,2.0859308733633952e-06,1.0751065019576345e-05,7.898081832991012e-08,2.785804156246741e-07,6.169946331624487e-09
896,0,test,0.0002279278123751,0.0011270770337432,0.0103258714079856,0.0081745740026235,0.0001742541644489,0.000275339349173,5.770431744167581e-05,0.0611880011856555,0.000300871557556,2.4111215680022724e-05,0.0665077492594719,7.647948950761929e-05,0.002053698990494,4.4460950448410586e-05,0.0799316689372062,0.0001088380086002,0.2291567325592041,3.691032179631293e-05,7.556050604762277e-06,3.999290854039828e-08,3.7626967241521925e-05,5.726049494114704e-06,1.815045358455336e-08,2.4426388023357504e-08,0.0002347700501559,2.470014806021936e-06,2.4563258193666115e-05,9.411412094095797e-08,0.0001223503204528,5.924731993900424e-08,2.142799348803237e-05,2.1133365279979444e-08,9.56871630819478e-08,4.94887717650272e-05,7.884185470174998e-05,6.855090362023476e-08,6.53997267363593e-05,4.972936039848719e-06,3.520333848427981e-05,1.0978723707921745e-08,1.9122498997603543e-05,1.3909677853973793e-08
897,0,test,0.0049914042465388,0.0120563823729753,0.0424901023507118,0.0426732674241066,0.0010840074392035,0.0001866800157586,0.0003261109523009,0.0139144193381071,0.0162139367312192,0.0004465690581128,0.0094361901283264,7.93450089986436e-06,0.0132039682939648,0.0001172708653029,0.0087430514395236,0.0003577869501896,0.0097797894850373,5.747686373069882e-06,1.828139829740394e-05,1.133246996687376e-06,4.753628672915511e-05,3.18743841489777e-05,1.7955829889615418e-07,8.972963172482198e-08,0.0019736194517463,2.8375676265568472e-05,6.611020944546908e-05,2.2170167994772783e-06,0.0002937308163382,1.4022076584296883e-06,9.28026383917313e-06,5.977448722660483e-07,1.8146106413041707e-06,8.144353341776878e-05,0.0007823632331565,5.131658440404863e-07,0.0008376300102099,1.16312812679098e-05,5.922058335272595e-05,1.961338057299145e-06,8.118894038489088e-05,7.202458363053665e-08
898,0,test,0.0028835013508796,0.0115726850926876,0.0043594809249043,0.0011077676899731,0.0050648744218051,1.5627236280124635e-05,0.0068285833112895,0.0417910069227218,0.04273447021842,0.0042422832921147,0.0086379647254943,1.6944963135756552e-05,0.0619216971099376,0.0006255274056456,0.0377103015780448,0.0028927579987794,0.030160903930664,1.2707661880995149e-05,1.7601058061700314e-05,8.08014078756969e-07,5.723356480302755e-06,2.9227699087641668e-06,3.5086233651782095e-07,3.4162312978480713e-09,0.0067890691570937,1.338932997896336e-05,1.960758527275175e-05,2.568905756561435e-06,1.0171698704652954e-05,4.7731063546052617e-08,1.0080767424369697e-05,1.8124212886050373e-07,1.5582448895656853e-06,3.931651735911146e-05,8.654638804728165e-05,2.18192219847424e-08,0.0025204913690686,1.1939283467654604e-05,3.439018655626569e-06,1.8487179431758705e-07,4.660337253881153e-06,4.230219730061435e-09
899,0,test,0.0073521710000932,0.030564172193408,0.012531847693026,0.0088311284780502,0.0033686270471662,0.0001184303328045,0.0008425801061093,0.0034711447078734,0.00209726463072,0.0002299203915754,0.0032675210386514,1.8558739611762576e-05,0.0019121465738862,2.9632190489792265e-05,0.0015154872089624,0.0001695357641438,0.0005150948418304,1.1527661627042107e-05,9.183604561258107e-06,6.131216991889232e-07,6.39889040030539e-05,7.979417205206119e-06,2.305327910789856e-07,4.524548558038077e-08,0.0021326323039829,1.5180698937911076e-05,9.58465680014342e-05,1.0251106687064748e-05,6.207967817317694e-05,1.315895929110411e-06,6.380764261848526e-06,3.898398404089676e-07,1.606817932042759e-06,8.179046562872827e-05,0.0002627618960104,3.073317316193425e-07,0.0009460198343731,4.769364295498235e-06,1.8035474568023343e-05,3.6495501376521133e-07,1.961260568350553e-05,5.658096569050031e-08
900,1,test,0.0007947860285639,0.0026726729702204,0.0050310362130403,0.0007829607930034,0.0005474839708767,7.820525752322283e-06,0.0030005904845893,0.2642336189746856,0.0423330925405025,0.0023054315242916,0.0039911135099828,6.408081389963627e-05,0.0524759590625762,0.0014309050748124,0.0382759012281894,0.0038210691418498,0.0026935276109725,2.1549554730881937e-05,2.575705821072916e-06,1.9029639020118339e-07,4.075430751981912e-06,7.503094821004197e-06,1.0531492762311243e-06,2.58681041032105e-08,0.0126293962821364,6.475481495726854e-05,0.0001267494517378,1.6902939023566432e-05,6.225886863830965e-06,4.907169568468817e-07,8.016500942176208e-06,4.495234691148653e-07,4.113715476705693e-06,1.882801007013768e-05,2.229519304819405e-05,7.426866233117836e-08,0.0046198242343962,3.170188392687124e-06,1.1273129530309234e-05,8.323540612309446e-08,1.614042162145779e-07,3.407149007372822e-09
901,0,test,0.001626887707971,0.0049372832290828,0.0183387696743011,0.0028400430455803,0.0006490827654488,2.0373143343022093e-05,0.0167660936713218,0.0447062365710735,0.0222448650747537,0.0085878707468509,0.0032191725913435,2.4588392989244312e-05,0.0236021187156438,0.0034070499241352,0.0085795484483242,0.0042919795960187,0.0058125918731093,8.698941201146226e-06,7.015620667516487e-06,2.1791542792470866e-07,1.732172563606582e-06,3.171107528032735e-05,4.6279211574074e-07,2.3866986609277774e-08,0.0197468511760234,9.33197807171382e-05,2.3395605239784345e-05,1.1688451195368543e-05,1.67719554156065e-05,6.587561074411497e-07,7.907121471362188e-06,2.967051493385497e-08,3.641360706296837e-07,2.911587444032193e-06,3.536632675604779e-07,4.465587455371178e-09,0.0193902812898159,1.8935874322778545e-05,7.929168532427866e-06,1.0952132925012847e-06,9.598759788786992e-06,6.2163105774004634e-09
902,0,test,0.0013231022749096,0.001453076954931,0.0044059646315872,0.0023756893351674,0.0001821551995817,8.125515705614816e-06,0.0035761762410402,0.0337565578520298,0.0101860091090202,0.0015240528155118,0.0043843854218721,3.363548967172392e-05,0.0603777319192886,0.0013377396389842,0.0098475255072116,0.0012582124909386,0.0037894889246672,3.928887508664047e-06,1.003458510240307e-05,2.9114917765582504e-07,1.1785769856942352e-05,9.6847717941273e-05,4.328985028223542e-07,5.913909717492061e-08,0.0100167877972126,8.470020839013159e-05,9.482067252974956e-05,3.048925645998679e-05,5.469032112159766e-05,6.979505542403786e-07,1.9478504782455275e-06,5.801441815833641e-08,6.116897566244006e-07,7.065747013257351e-06,2.0180874344077893e-05,1.090487078414526e-08,0.0219037495553493,7.510927844123216e-06,6.033773388480768e-06,4.245077036557632e-07,5.832248916703975e-06,2.397649634389154e-09
903,1,test,0.0005430762539617,0.0008389478898607,0.0011824890971183,0.0007191994809545,0.0001341120077995,4.565653853205731e-06,0.0005426727002486,0.033222135156393,0.0026373239234089,0.0012569106183946,0.0035085801500827,1.673351835052017e-05,0.0018384691793471,9.031979425344616e-05,0.0048997635021805,0.000313576310873,0.0034741791896522,3.835361439996632e-06,1.7186310287797824e-05,5.692490390174498e-08,3.563465952538536e-06,0.0002412100147921,8.915506555240427e-07,1.3799666298552893e-08,0.0018674184102565,0.0002114802337018,0.0001387106458423,7.79144284024369e-06,4.7714169340906665e-05,3.506642372030911e-07,2.921809254985419e-06,5.2011976947596856e-08,2.991748715430731e-06,0.0001724380708765,5.296390736475587e-05,1.0702980723920064e-08,0.0079843616113066,2.2291920686257072e-05,3.661350638139993e-05,2.451547516102437e-07,6.583922527170216e-07,1.2214013800360137e-08
904,0,test,0.0345885902643203,0.0536749996244907,0.0147777246311306,0.0084626637399196,0.0073810410685837,2.4393677449552346e-05,0.0587879568338394,0.0308782290667295,0.0494024530053138,0.0347240455448627,0.0034331579227,6.873096572235227e-05,0.0511708930134773,0.0060806791298091,0.017068950459361,0.0068323239684104,0.0034844987094402,1.15091897896491e-05,9.089819286600688e-06,7.099996309989365e-06,7.567953161924379e-06,4.869252006756142e-05,6.662899522780208e-06,3.478993448879919e-08,0.0069727748632431,2.684019636944868e-05,6.193717126734555e-05,4.807870482181897e-06,2.6000127036240883e-05,3.9200429569064e-07,4.3657987589540426e-06,3.989399829151807e-06,2.106987631123048e-05,9.36126434680773e-06,4.771663498104317e-06,1.5204550507519343e-08,0.0291123762726783,1.9794731997535564e-05,2.156885420845356e-05,5.479377591655066e-07,2.270636514367652e-06,9.973278203290192e-09
905,0,test,0.0277508441358804,0.0268292929977178,0.0157627388834953,0.0089257033541798,0.0068870806135237,9.847859473666176e-05,0.0316696427762508,0.044924322515726,0.1190652623772621,0.042573794722557,0.0123557979241013,4.907918628305197e-05,0.0485928393900394,0.0071733072400093,0.139659583568573,0.0135329337790608,0.0232933405786752,8.117851393762976e-05,1.7828498357630451e-06,2.5804936854001426e-07,1.8583214114187285e-05,3.577604366000742e-05,3.3316450753773097e-07,1.7421630360558993e-08,0.0015172093408182,1.8474976968718693e-05,7.047739927656949e-05,3.9979945540835615e-06,1.865443118731492e-05,8.649204801258747e-07,1.4991233001637738e-06,4.4388254849536686e-08,1.0003280976889073e-06,3.1669340387452394e-05,5.7419096265221015e-05,6.227996607321984e-08,0.005913549568504,3.342868467370863e-06,6.318363375612535e-06,2.372826912733217e-07,1.2937219253217336e-05,4.002562725702319e-09
906,0,test,0.0179686192423105,0.0232438538223505,0.0151225188747048,0.0075262449681758,0.0038288752548396,6.555104482686147e-05,0.0186797007918357,0.1893817782402038,0.1664163023233413,0.0149682713672518,0.0426261201500892,9.012041846290232e-05,0.0582778453826904,0.0105248028412461,0.2702721357345581,0.0049053197726607,0.0182053335011005,0.0001086231422959,1.9324227196193533e-06,1.8552556468875997e-07,1.401315694238292e-05,4.118809738429263e-05,1.826786899528088e-07,1.7091325688056713e-08,0.0012674586614593,1.6137480997713283e-05,8.792328299023211e-05,3.84978056899854e-06,3.709580050781369e-05,6.999881065894442e-07,1.6562918290219386e-06,3.9469782109335945e-08,7.012752689661284e-07,4.591349716065452e-05,3.553676651790738e-05,7.8280031345912e-08,0.0047913813032209,3.44858358403144e-06,6.574889539479045e-06,2.512260834919289e-07,1.5727278878330253e-05,5.674694047996809e-09
907,0,test,0.0227702800184488,0.0138300163671374,0.023420974612236,0.0049997107125818,0.0093342959880828,2.824313924065791e-05,0.0802505388855934,0.0871400535106659,0.0643916130065918,0.0352359451353549,0.0189394336193799,2.950629277620465e-05,0.0379421412944793,0.0132600739598274,0.064667135477066,0.0109777813777327,0.0106688877567648,4.0961454942589626e-05,2.476833287801128e-06,1.8088767319568435e-06,1.0848603778867982e-05,4.963379979017191e-05,3.1305062293540686e-06,1.847068986648992e-08,0.014637567102909,7.957965135574341e-05,3.410765202715993e-05,1.940188121807296e-05,2.628244374136557e-06,7.51339968019238e-08,2.2011977307556663e-06,6.115117230365286e-07,9.775103535503147e-06,3.375714004505426e-05,0.0001045660173986,5.026492644333303e-08,0.0495158098638057,2.5609356271161232e-06,4.551588517642813e-06,1.2533819244708866e-06,5.124717063154094e-06,7.838670157411798e-09
908,0,test,0.0328996293246746,0.0015319224912673,0.0004496148903854,0.0005084717995487,0.00327980495058,9.452735980630678e-07,0.1007707267999649,0.005767841823399,0.0076766903512179,0.0397676788270473,0.0024740705266594,4.511161023401655e-06,0.0250822361558675,0.0658531337976455,0.0085135921835899,0.0628255680203437,0.0051184054464101,1.5655614333809353e-05,7.362681344602606e-07,2.033535565715283e-06,1.7561973436386324e-05,3.539998215273954e-05,6.1326691138674505e-06,6.580406441969444e-09,0.0339647680521011,1.6306647012243047e-05,1.1533276847330852e-05,2.912912896135822e-05,6.678003956039902e-06,8.779770155342703e-08,1.832062253015465e-06,6.650037107647222e-07,3.994410508312285e-05,2.1405756342574023e-05,0.0001037043912219,5.5247980412787e-08,0.0858967527747154,1.9123906440654537e-06,6.455380230363517e-07,8.028335400922515e-07,1.705034037513542e-06,1.4086116717493267e-09
909,1,test,0.0027733675669878,0.0085304770618677,0.0197784099727869,0.0025005505885928,0.0024349340237677,2.093313742079772e-05,0.0006549286772496,0.0178819578140974,0.0020565907470881,0.0008091880590654,0.0007303477614186,5.655813311022939e-06,0.008137266151607,0.0009707050630822,0.0265954937785863,0.0014955842634662,0.0006879375432617,2.6003810489783064e-05,5.613321263808757e-06,7.11322400093195e-07,1.0675515795810495e-06,1.1260059181950057e-05,6.185388770063582e-07,1.2002563387625289e-08,0.0088266925886273,4.260123023414053e-05,0.0001157778606284,2.818477332766633e-05,5.485776000568876e-06,6.651371791122074e-07,1.3334190043678971e-05,2.3530228645540774e-06,3.9194183045765385e-06,1.318220984103391e-05,4.584851922118105e-06,3.3131680510223305e-08,0.0015771385515108,3.844104867312126e-06,9.805636182136368e-06,1.2051285125380673e-07,3.06602544242196e-07,4.002555620274961e-09
910,0,test,0.0272411648184061,0.0051651233807206,0.0018284204415977,0.0009303159313276,0.0021923989988863,6.025369202689035e-06,0.0713302642107009,0.0201850645244121,0.1644958555698394,0.0330056063830852,0.0023395945318043,2.4445635062875223e-05,0.0028082344215363,0.0016923655057325,0.0039854864589869,0.0009338383097201,0.0005746392416767,2.8610406843654346e-06,7.10743734089192e-07,5.0658407246828574e-08,1.861686911297511e-07,1.6501428490300896e-06,1.7670834040472982e-07,3.116136459979657e-09,0.0630158111453056,3.2863550586625934e-05,1.9301216525491327e-05,8.297016029246151e-05,2.8636650313274004e-06,1.8318813488349408e-07,4.180275027465541e-06,1.8999310213985162e-07,1.6142547565323184e-06,7.521345651184674e-06,4.9888785724760965e-06,3.9693204278989924e-09,0.0071667428128421,5.451455308502773e-06,1.3883278597859317e-06,2.1514317438686706e-07,3.960606989039661e-07,1.295909268783646e-09
911,1,test,0.0106947757303714,0.0669119730591774,0.0325795300304889,0.0094676809385418,0.0232125502079725,2.992682311742101e-05,0.0377169623970985,0.0992543697357177,0.1210685968399047,0.0581025332212448,0.0191240645945072,9.07999710761942e-05,0.1116446331143379,0.0451469421386718,0.0152066145092248,0.1030654162168502,0.0025781148578971,2.0342729840194806e-05,6.816255336161703e-06,2.48762262344826e-07,7.904374683675996e-07,9.491027412877884e-06,9.114552881328564e-07,1.911034352986008e-08,0.0467341728508472,1.0327434210921638e-05,2.241753645648714e-05,6.1346477195911575e-06,2.2361411993188085e-06,6.030856525285344e-07,2.395077717665117e-05,8.253771738964133e-06,1.4468093468167352e-05,4.465622623683885e-06,1.0510399306440377e-06,3.0756059032910343e-08,0.111878827214241,5.445543138193898e-06,6.837801265646704e-06,1.5255800462909974e-06,1.3121548647632153e-07,2.7727262708054923e-09
912,0,test,0.0057690921239554,0.0025396062992513,0.0030408501625061,0.0013363794423639,0.0016328768106177,2.408560067124199e-05,0.0095669031143188,0.060209896415472,0.0140381641685962,0.0113439047709107,0.0062908348627388,9.356236114399508e-05,0.0127868624404072,0.0019971786532551,0.0057804444804787,0.003294218564406,0.0011944791767746,4.489434559218353e-06,2.9217715109552955e-06,3.217943174149696e-07,2.344002268728218e-06,9.7179818112636e-06,7.883890589255316e-07,3.1842571246443185e-08,0.0339166112244129,9.753396443556994e-05,8.960536797530949e-05,5.1999068091390654e-05,8.506349695380777e-05,1.1264301065239124e-06,2.7174239676242e-06,2.0032508984968445e-07,7.411049978145456e-07,4.443086254468653e-06,2.306942860741401e-06,5.2293986918527935e-09,0.0209869295358657,1.4222780919226352e-05,6.5947829170909245e-06,6.790739917050814e-07,7.484393336198991e-06,4.4706633950397645e-09
913,0,test,0.0108688073232769,0.0086407400667667,0.008173101581633,0.0061204801313579,0.0019178044749423,4.682432336267084e-05,0.0065264608711004,0.1533986926078796,0.0379301160573959,0.0054111396893858,0.0173385571688413,9.943386976374312e-05,0.0394495837390422,0.0041709542274475,0.0178589858114719,0.0060192826204001,0.0020000971853733,1.6968679119599983e-05,6.682656135126308e-07,8.510397009331427e-08,3.312580929559772e-07,2.22140624828171e-06,2.2777938113449641e-07,5.817071269120788e-09,0.009252212010324,7.239594560815021e-05,0.0001712505181785,1.5447596524609253e-05,0.000309732829919,1.4770813550057935e-06,1.3492191328623448e-06,1.459827103644784e-07,9.552662731948658e-07,4.727849045593757e-06,9.584272220308776e-07,9.589419036615254e-09,0.0197751391679048,4.383751274872338e-06,2.260619794469676e-06,2.668938350325334e-07,5.960800990578718e-07,3.881960530804918e-09
914,0,test,0.0005235359421931,0.0014084558933973,0.0052197780460119,0.0031880789902061,0.0002331193245481,9.169958502752706e-06,0.0011600665748119,0.0518116950988769,0.0081688398495316,0.0012246968690305,0.0064749834127724,2.546899486333132e-05,0.0205229111015796,0.0005470414762385,0.0088397748768329,0.0010452577844262,0.0023182341828942,4.910196821583668e-06,1.3570229384640695e-06,1.2433885032692162e-08,4.260779178366647e-07,1.948248791450169e-05,8.407713636415792e-08,1.7880802616332403e-08,0.002761534648016,0.0002518138498999,0.0001346135832136,1.7517775631858967e-05,6.000093344482593e-05,3.945399669191829e-07,5.390882051869994e-06,7.121973055745914e-08,3.669887064461364e-06,9.954124834621324e-05,1.0518579983909149e-05,4.475198878139963e-08,0.0060813054442405,2.3112143026082776e-05,5.163196874491405e-06,3.599392641717714e-07,4.2852602746279445e-06,5.686336734811448e-09
915,1,test,0.0073936474509537,0.0180690959095954,0.0088230371475219,0.0015987711958587,0.0025429569650441,1.1006031854776666e-05,0.0015813639620319,0.1166224926710128,0.0486768148839473,0.0040269074961543,0.0019348612986505,2.995762770297005e-05,0.001729464973323,0.000142678967677,0.0217080060392618,6.199041672516614e-05,0.000332168128807,8.350378266186453e-06,2.715885784709826e-06,3.804520929406864e-07,6.192709065544477e-07,2.77825183729874e-05,6.635575573454844e-07,9.987036264647033e-08,0.0148127814754843,8.694333519088104e-05,5.02629263792187e-05,2.454811146890279e-05,6.61439457871893e-07,2.936082807991625e-07,5.9052345022792e-06,3.229435208140785e-08,1.3892132528781076e-06,9.195849088428076e-06,3.721315238180978e-07,3.5584818647294014e-08,0.0105794323608279,5.3156913054408506e-05,1.556620918563567e-05,1.4847595366518362e-06,4.981581014362746e-07,3.1984853876565467e-08
916,1,test,0.0137382512912154,0.0232013054192066,0.028094271197915,0.0061842361465096,0.0012824829900637,1.9882852939190343e-05,0.0014433591859415,0.1171507909893989,0.0452608168125152,0.0022412512917071,0.0018322328105568,3.352943531353958e-05,0.0207529254257679,0.0024462705478072,0.0543019585311412,0.0014128907350823,0.004914672113955,1.532687747385353e-05,5.862198122486007e-06,1.5030786926217845e-07,5.376380727284413e-07,4.073407762916759e-05,1.356462320245555e-07,2.495768924859476e-08,0.0023347360547631,4.264359085937031e-05,7.653077773284167e-05,3.2002342322812183e-06,1.673096107879246e-06,1.043276540713123e-07,1.7567575923749246e-05,1.1004826205862629e-07,1.6154149307112675e-06,1.1516221093188506e-05,3.839157329821319e-07,1.7715196420908796e-08,0.010288406163454,2.7391422918299213e-05,2.524985575291793e-05,1.8832931800716324e-06,4.7071330300241243e-07,3.874166765172049e-08
917,1,test,0.0139358434826135,0.0176556948572397,0.0183296352624893,0.0176704078912735,0.0030877871904522,3.112568811047822e-05,0.0002715776790864,0.0090712523087859,0.000739682058338,0.0001085130861611,0.0009199550258927,2.906290546889068e-06,0.0005359513452276,2.269004653498996e-05,0.0023041693493723,2.0344579752418213e-05,0.0003211452858522,5.599524115496024e-07,4.7954317778931e-06,3.1927848453960905e-07,2.47679622589203e-06,2.8870277674286623e-05,5.936147431384597e-07,7.012122882343874e-09,0.0048824828118085,5.947936369921081e-05,6.524710624944419e-05,1.7332014977000654e-05,7.292816917470191e-06,3.431830180034013e-07,3.138469401164912e-05,4.594994322815183e-07,4.1501725718262605e-06,8.98192884051241e-05,4.571622775983997e-05,8.659135630750826e-08,0.0022620311938226,2.617940299387556e-05,2.171980486309621e-05,3.71618710914845e-07,2.321126885362901e-06,3.816943916490345e-08
918,1,test,0.0125951012596488,0.0279740914702415,0.015365463681519,0.0031118670012801,0.0010692959185689,1.4210274457582273e-05,0.0003684619732666,0.029300220310688,0.022667596116662,0.0001927716948557,0.0014613578096032,6.898002538946457e-06,0.0008943325374275,9.316283467342146e-06,0.0034044091589748,1.1065375474572647e-05,0.0006612051511183,1.4256930853662195e-06,4.846119281864958e-06,3.541752676028409e-06,1.0717997611209285e-05,4.882924258708954e-05,1.8001372836806695e-06,2.276678401358368e-08,0.0015696054324507,1.1118191650894003e-05,5.86115857004188e-05,5.240834525466198e-06,9.477624189457856e-06,6.998042749728484e-07,1.5758587323944084e-05,5.198732196731726e-06,2.3271742975339293e-05,0.0001249244814971,0.0001402946509188,1.0045380349765765e-07,0.0065361028537154,1.4725941582582893e-05,2.4051467335084453e-05,1.3239931604402957e-06,3.0847122616251e-06,2.6761085791804362e-08
