uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_so,roberta-base_because,roberta-base_since,roberta-base_for,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_so,roberta-large_because,roberta-large_since,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_so
930,1,test,0.0893416404724121,0.0080302599817514,0.0017256529536098,0.0050553400069475,0.0037893734406679,0.0856243520975112,0.016024699434638,0.0010576049098744,0.001781077357009,0.0027517678681761,0.0308866035193204,0.0076308394782245,0.000284806737909,0.0003282020625192,0.0037326752208173,5.990935824229382e-05,1.3086985745758284e-05,1.4905451450886178e-07,3.123410863281606e-08,1.3677617062057834e-05,0.2549545466899872,0.0097485240548849,1.2506683333413091e-06,4.099500984011684e-06,8.505496225552633e-06,0.0002027163136517,3.505749918986112e-05,3.6979784567847673e-07,9.04512546640035e-07,5.77371938561555e-05,0.2641486525535583,0.047157697379589,4.309811458824697e-07,1.956731011887314e-06,3.347198116898653e-06
931,1,test,0.0104303350672125,0.0030025984160602,0.0002075970114674,0.0001047326441039,0.0041362065821886,0.0082023171707987,0.0016123964451253,0.0006845864700153,0.0012751864269375,0.0028483548667281,0.0470048040151596,0.0155917629599571,0.0002674030256457,0.0003677009081002,0.0089435232803225,2.807606733767898e-07,4.821834043156059e-09,5.12509423788998e-10,1.4822296279248805e-08,6.690837381029269e-06,0.1040430217981338,0.0062813442200422,1.5809467868166394e-06,1.2041215995850507e-05,7.203105724329362e-06,1.6548383428016677e-05,1.7155481373265502e-06,1.1413016309802517e-08,6.004428598771483e-08,3.2359999750042334e-05,0.0538231767714023,0.0081121465191245,1.2713866226476966e-07,1.552680828353914e-07,3.4618260542629287e-06
932,1,test,0.1069482415914535,0.0144430045038461,0.0040292502380907,0.0004107179993297,0.0105256829410791,0.0025976777542382,0.0007399311871267,0.0006129274261184,0.0005710361292585,0.0006242585950531,0.0024220889899879,0.0006078539299778,0.0007773065590299,0.0003758534730877,0.0007554847979918,2.778701855277177e-05,2.4601515633548843e-06,9.991499609895982e-07,1.292343227987658e-07,1.1385444054212715e-07,0.0728765875101089,0.0033138641156256,4.450157291557845e-07,5.492507284543535e-07,2.9179334433138138e-06,0.000328500609612,2.588027746242005e-05,1.2093751138309017e-06,1.7493225357156916e-07,3.377787606950733e-06,0.1830857545137405,0.0181214436888694,3.659031335701002e-07,4.94909272674704e-07,1.24869234241487e-06
933,1,test,0.0219644624739885,0.0039106658659875,0.010843688622117,0.0014570294879376,0.0216672979295253,0.0010380800813436,0.0003189377312082,0.0379179492592811,0.0468354113399982,0.0017438451759517,0.0042558372952044,0.0003496934077702,0.0084884297102689,0.0008531487546861,0.0074402363970875,6.630230200244114e-05,9.54140068643028e-06,2.905491101046209e-07,1.471281620979426e-07,3.94680228055222e-06,0.0133247338235378,0.0005582122830674,9.431994385522556e-07,9.599334589438511e-06,8.674607556713454e-07,0.0001150962998508,1.6515165043529123e-05,2.3166040818978217e-07,1.3093944062347873e-07,8.305755727633368e-06,0.2328419834375381,0.0362175218760967,2.2281186318195978e-07,7.655686431462527e-07,9.72624434325553e-07
934,0,test,0.0703498870134353,0.0587330795824527,0.0004405113286338,0.0001475155149819,0.0126744797453284,0.0517241284251213,0.0348304137587547,0.0006110756075941,0.0003606708196457,0.0073175551369786,0.0743691697716713,0.0773657709360122,0.0004503702803049,0.0003186367393936,0.005232912953943,8.118914593069348e-06,2.642875870151329e-06,5.5381921271191465e-08,5.311811435149138e-09,4.178495146334171e-06,0.1005807220935821,0.0134331248700618,2.9615728180942824e-07,2.072841738254283e-07,4.3523573367565405e-06,7.696919965383131e-06,1.4001526551510324e-06,1.53132617697338e-08,1.5530753572079448e-08,3.4210195735795423e-05,0.3487330079078674,0.089365467429161,7.729252615717996e-08,7.158541848184542e-08,1.991931952716186e-08
935,0,test,0.0267574656754732,0.0116978744044899,0.0027165603823959,0.0003216449113097,0.0046013505198061,0.0766135230660438,0.0310532394796609,0.0016815952258184,0.0002510150661692,0.0032621587160974,0.0255369935184717,0.0187934339046478,0.0011176642728969,0.000118065807328,0.0008877069340087,1.797788900148589e-05,1.4452192544922582e-06,9.702080916440536e-08,1.0413842232992463e-08,3.566102896002121e-05,0.0209905952215194,0.0006098945741541,6.144215376480133e-07,1.0378043953096494e-06,4.471802640182432e-06,3.094540079473518e-05,3.132999381705304e-06,4.082055227172532e-07,1.3011346311486705e-07,9.846877946984024e-05,0.1927156597375869,0.0397767089307308,2.523325406400545e-07,1.0804151884258317e-07,1.3931361309005297e-07
936,0,test,0.1017785966396331,0.0388196669518947,0.0003811012138612,0.0002610980300232,0.0025552527513355,0.1086752787232399,0.0197771545499563,0.0023157396353781,0.0015668831765651,0.0002365677355555,0.0118453539907932,0.0081676607951521,0.0002896301448345,0.0001383299240842,0.007126729004085,8.03593939053826e-05,8.266634722531307e-06,4.2371571140620297e-08,1.8957456049406574e-08,4.548694414552301e-05,0.1641360819339752,0.0150373373180627,4.105705215806666e-07,3.462616575689026e-07,3.563461859812378e-06,0.0001357150904368,1.114323367801262e-05,1.2228728962782045e-07,1.4391110880751512e-07,6.890817894600332e-05,0.3002859354019165,0.1535127013921737,6.112190220619595e-08,6.017154419168946e-08,5.58390775040607e-06
937,1,test,0.0402401499450206,0.0152660617604851,0.0002878938394133,0.000317878118949,0.0185176841914653,0.0367838144302368,0.0066866008564829,0.0006310899043455,0.0002514777006581,0.0018996825674548,0.1177421733736991,0.0295777600258588,0.0007417298620566,0.0001609894825378,0.0017162761650979,9.21709442991414e-07,7.08384018111019e-09,2.515988084539344e-09,1.2761915968440007e-09,7.437511158059351e-06,0.1223244443535804,0.0085302088409662,7.303081588361238e-07,3.5377956919546705e-07,2.866624527086969e-05,2.655977732501924e-05,3.913721229764633e-06,1.516177690064069e-07,3.231158984817739e-08,1.1974519111390691e-05,0.1564583033323288,0.0301336180418729,3.410463875752612e-07,7.900339369371068e-07,3.864023710775655e-06
938,0,test,0.1546850204467773,0.0537183992564678,0.0006034488324075,8.379930659430102e-05,0.007468479219824,0.0178671330213546,0.0052377302199602,0.0001292483066208,7.400428148685023e-05,0.0007994163315743,0.0173946171998977,0.0037868267390877,7.411680417135358e-05,3.4805460018105805e-05,0.0032601130660623,1.224670086230617e-05,3.562587949090812e-07,9.749289375804436e-09,7.583631500551744e-10,1.5078373508004006e-05,0.3518719673156738,0.092702679336071,1.363926116937364e-06,1.607201198794428e-07,8.094154509308282e-06,2.599207073217258e-05,8.234833899223304e-07,5.009196968330799e-08,3.3649406816493865e-08,2.46431191044394e-05,0.2378018945455551,0.0352362394332885,1.1979216196778e-07,7.047216143973857e-08,5.733126613449713e-07
939,0,test,0.0563483610749244,0.009540619328618,0.0020272440742701,0.0005249339737929,0.0226957201957702,0.0458678975701332,0.0072300233878195,0.0038533268962055,0.0033581054303795,0.0031840060837566,0.1872094124555587,0.02333764731884,0.0044333958066999,0.0003926854697056,0.0252316631376743,3.2112431654240936e-05,3.068963678742876e-06,2.356275388137874e-07,4.721966107013032e-08,4.06750905312947e-06,0.0787076503038406,0.004221296403557,2.905810561060207e-06,1.861681198533916e-06,6.2244871514849365e-06,2.1048766939202324e-05,2.133281213900773e-06,7.866631790420797e-08,2.701661117043841e-07,1.1769530829042196e-05,0.1430484503507614,0.0084239244461059,1.3193542258704838e-07,4.753842404170429e-07,6.768164553250244e-07
940,1,test,0.2044877111911773,0.0202900916337966,0.000458544032881,0.0012659013736993,0.0250475089997053,0.0274894703179597,0.0045508039183914,0.0002428483276162,0.0022857554722577,0.0008333665900863,0.0224932506680488,0.0035495699848979,9.603317448636516e-05,0.0006678737117908,0.000869583338499,2.2636268113274127e-05,4.633314802049426e-06,4.4752557215588247e-08,9.754570484687974e-09,1.220944454871642e-06,0.3967302739620209,0.0269832145422697,3.749512700323976e-07,3.424744363655919e-07,1.231173791893525e-05,0.0001188779060612,3.510661190375686e-05,4.5592027930752024e-08,8.693797326486674e-08,5.7627657952252775e-06,0.2067785859107971,0.0937243774533271,1.0189499732859988e-07,3.252503120165784e-07,1.9551620425772853e-05
941,1,test,0.1343626081943512,0.0127810183912515,0.0003812923969235,0.0006044791662134,0.0128258233889937,0.0170554276555776,0.0022626833524554,0.000219317342271,0.0002582861925475,0.0045838342048227,0.013881329447031,0.0018704264657571,4.0203532989835367e-05,0.0001031128194881,0.0116568226367235,3.1632764148525894e-05,5.220379534875974e-06,1.1118863341152978e-07,3.143181004361395e-08,1.1679957424348686e-05,0.2342289388179779,0.0143893575295805,1.069058839675563e-06,1.8489587318981648e-06,1.9601777239586227e-05,0.0001032421569107,4.204493598081172e-05,4.170908596279333e-08,4.449081458801629e-08,2.640448292368092e-05,0.2849242091178894,0.1098815873265266,2.723604950460867e-07,3.844812965780875e-07,7.069930234138155e-06
942,1,test,0.1293714195489883,0.0293245781213045,0.0026757125742733,0.0001514705654699,0.0134526388719677,0.0640269517898559,0.0161659009754657,0.0011586708715185,0.0003827442706096,0.0071544619277119,0.1003394424915313,0.0241500008851289,0.0004602168337441,0.0001354821433778,0.0089146140962839,1.31369588416419e-05,3.5069244859187165e-06,3.512602972932655e-07,5.923033175037062e-09,4.787112993653864e-05,0.0424658618867397,0.0007266184547916,9.472106512475876e-07,3.375026551566407e-07,3.3377941690559965e-06,0.0001534424663987,1.9620341845438816e-05,5.348188096832018e-07,1.0984359732901797e-07,3.5830635169986635e-05,0.054214097559452,0.0041868942789733,1.299056862080761e-07,6.383382356034417e-08,1.1370958219458772e-07
943,1,test,0.01398416608572,0.0001327326026512,4.176262154942378e-05,4.126898784306832e-05,0.0161689389497041,0.0117237903177738,0.0001129018492065,3.652189843705855e-05,7.744522008579224e-06,0.0047402903437614,0.0044469363056123,0.000273450044915,1.2297620742174333e-05,9.138331051872228e-07,0.0111059481278061,6.133246643003076e-05,3.004138989126659e-06,1.707440873133237e-07,6.881369918332323e-10,4.940125290886499e-05,0.2120729237794876,0.0019710124470293,1.6123578916449333e-07,8.810960849814364e-08,1.3895216397941113e-05,9.908272477332504e-05,4.108600023755571e-06,1.6059759389008837e-07,6.506125860283873e-09,2.8512477001640946e-05,0.082066535949707,0.0004466098616831,7.876206353785167e-08,1.581869071287656e-07,2.216755456174724e-05
944,0,test,0.0821070969104766,0.0057954029180109,0.001198323094286,0.004033628385514,0.0095526920631527,0.1246979683637619,0.0114702265709638,0.0004687188193202,0.0016561534721404,0.0011778399348258,0.0559658668935298,0.0028880403842777,0.0002356438490096,0.0012136310106143,0.0021436531096696,0.0001217952667502,1.3305033462529536e-05,5.182710083317943e-07,2.130398399913247e-07,1.262298383153393e-06,0.0795368552207946,0.0021685259416699,1.011041263154766e-06,1.4066084986552596e-05,3.793343239522074e-07,0.0003441939188633,3.51345406670589e-05,7.203080798490191e-08,2.029430419270284e-07,4.075156539329328e-05,0.2062159180641174,0.038297452032566,2.2269647104167242e-07,1.8286963268110408e-06,1.0119508260686416e-05
945,1,test,0.0402763336896896,0.0115721430629491,0.0005104108713567,0.0002066569722956,0.0201248712837696,0.1026314496994018,0.0060939481481909,0.0005281023913994,0.0001521860540378,0.0039614653214812,0.1252635717391967,0.0124225784093141,0.0001906118850456,8.491682820022106e-05,0.0082935467362403,1.9824465198325925e-05,5.607914772554068e-07,1.8664602308149373e-08,2.4129153786134345e-08,2.762966869340744e-05,0.1012973636388778,0.0019651092588901,5.202426791584003e-07,4.936487698614656e-07,1.8858887642636544e-06,0.0001006862657959,5.094749212730676e-06,3.9887638081381744e-08,7.094780585248375e-08,3.820964411715977e-05,0.3927047550678253,0.0588223226368427,2.1996427790327289e-07,1.9909295190245762e-07,7.570906291221036e-06
946,0,test,0.0222752410918474,0.00979261752218,0.0006755330832675,0.0006795300869271,0.0063643814064562,0.0433044470846653,0.0161650013178586,0.0004798634035978,0.0012688942952081,0.0009473015088587,0.0261406861245632,0.0114075997844338,7.876863674027845e-05,8.797263581072912e-05,0.0089304829016327,2.2280832126853056e-05,1.091322587853938e-06,4.4212558947265286e-08,6.475235636571598e-08,6.947966994630406e-06,0.0836011320352554,0.0047551859170198,7.563929216303222e-07,9.467589165979008e-07,7.890989763836842e-06,7.613909110659733e-05,5.467316896101693e-06,8.068735013466721e-08,2.668360536972614e-07,8.33914236864075e-06,0.1581403762102127,0.0285189729183912,9.783123999795865e-08,2.885936396523903e-07,6.18517833572696e-06
947,1,test,0.071965679526329,0.0208411738276481,0.0020622562151402,0.0003188135160598,0.0088416393846273,0.053034022450447,0.013470135629177,0.0010088616982102,0.0003337842936161,0.0023834509775042,0.0468370430171489,0.0237706303596496,0.0002022954868152,0.0001019799965433,0.0095704495906829,3.0413242711802013e-05,8.353251246262516e-07,1.659531392306235e-07,1.5147479714983092e-08,1.9513161532813683e-05,0.0429755374789238,0.0007216119556687,1.1474396615085425e-06,1.1707317071341097e-06,2.4977055090857903e-06,0.0001449905976187,1.4084627764532344e-05,8.244903710874496e-07,2.450950375987304e-07,3.236616976209916e-05,0.1789212673902511,0.0163177028298378,1.3938195024820743e-06,3.980189262620115e-07,4.499884653341724e-06
948,1,test,0.0726244002580642,0.0030099651776254,0.000533833168447,4.627851740224287e-05,0.017135577276349,0.1015075370669364,0.0047412700951099,0.001530606416054,6.842410220997408e-05,0.0187263824045658,0.0155824441462755,0.0009343227138742,0.0002822625101543,1.491290004196344e-05,0.0096986247226595,0.0002427303988952,3.938039753847988e-06,9.63217917160364e-06,5.182958506821933e-09,0.0002067310851998,0.1772001683712005,0.0043611503206193,3.773074695345713e-06,8.83350210756362e-08,1.0077921615447847e-05,0.0002147920022252,6.427584139601095e-06,2.6224740850011585e-06,2.3060215070813683e-08,0.0001109337244997,0.2739616632461548,0.0061905831098556,5.501115651895816e-07,1.2290478856868958e-08,3.3127905680885306e-06
949,1,test,0.0304364673793315,0.0053859422914683,0.0026839985512197,0.0002636026474647,0.0079856002703309,0.003535883501172,0.0016935957828536,0.0028991377912461,0.000624093459919,0.0015751048922538,0.0091969473287463,0.0020640369039028,0.012489728629589,0.0148495687171816,0.0027508474886417,1.7974150523514254e-06,8.964292987911904e-07,1.3252289932097488e-07,6.12327184512651e-08,4.476130470720818e-06,0.007097718771547,0.0004370890674181,1.1419413681323932e-07,7.164732664932671e-07,1.1408756108721718e-06,2.463526925566839e-06,8.288756703223044e-07,6.601088387014897e-08,1.435854954934257e-07,8.315181730722543e-06,0.0243824739009141,0.0095899272710084,8.29167987603796e-08,2.300375143704514e-07,4.076014477050194e-07
950,1,test,0.0252873878926038,0.0010379565646871,7.664367876714095e-05,5.754622634412954e-06,0.0042079607956111,0.0126463398337364,0.0005078033427707,6.246382690733299e-05,1.434766181773739e-05,0.0003933203115593,0.1573256850242614,0.0138027425855398,0.0009247874841094,1.5131102372833992e-05,0.001420829212293,9.953279914043378e-06,2.726830530264124e-07,6.768597131667775e-07,7.61812168903475e-10,1.7107662415583036e-06,0.0652628093957901,0.0002163380850106,3.147467566577689e-07,2.7445356209909733e-08,6.90722254148568e-06,5.6387652875855565e-05,4.391704919726181e-07,1.8293874859409698e-07,8.38977598505153e-08,0.0003131605917587,0.4998066127300262,0.0035148048773407,2.619749466248323e-07,4.96307066555346e-08,5.425956260296516e-06
951,1,test,0.075610801577568,0.0133146280422806,0.0005726648378185,0.0001885176025098,0.010549571365118,0.1019926741719245,0.0091513786464929,0.000648929271847,0.0002108800108544,0.0010397065198048,0.0726318880915641,0.0247331149876117,0.0012262095697224,4.60921619378496e-05,0.0009554817806929,0.0001261391880689,9.788393981580157e-06,6.88563517314833e-08,1.20063150532701e-08,1.6944335357038651e-06,0.3378876745700836,0.0274716317653656,6.985813456594769e-07,5.228820896263642e-07,5.90183844906278e-06,0.0002215210261056,2.7590080208028667e-05,2.414190021227114e-06,1.4507854473322368e-07,1.9379302102606744e-05,0.4867046773433685,0.0590520836412906,8.11729535143968e-07,1.0905980474262833e-07,3.022629016413702e-06
952,1,test,0.1731041818857193,0.0170954279601573,0.0003028403734788,0.0003161428612656,0.0111732138320803,0.0999607741832733,0.0129404077306389,0.000387529929867,0.0002707253152038,0.0012531511019915,0.2011960297822952,0.0135724646970629,0.0002898988605011,0.0001462491054553,0.0030423044227063,1.926112054206897e-05,3.499739591461548e-07,6.775731087316217e-09,7.498147880369288e-09,3.384363299119286e-05,0.1985041052103042,0.0027379512321203,1.1101070640506805e-06,2.1076741631986806e-06,2.2332405933411792e-05,4.0637649362906814e-05,7.278123121068347e-06,1.7649057326707407e-08,3.47378303899859e-08,4.592616460286081e-05,0.2144268304109573,0.0240784082561731,6.498324012227388e-08,2.0970364289496501e-07,8.637848623038735e-07
953,1,test,0.0353256426751613,0.0027474353555589,0.0001831415574997,0.0003156392776872,0.0074579436331987,0.06848905980587,0.0119388327002525,0.0005718358443118,0.0002646418870426,0.0039456565864384,0.0103912968188524,0.0029202997684478,5.5309890740318224e-05,0.0001912830921355,0.0087074832990765,4.026761234854348e-05,6.511974675049714e-07,8.718136967900136e-08,1.0874462219589986e-08,1.384892857458908e-05,0.1332310140132904,0.00876310095191,1.0567312074272197e-06,7.399438004540571e-07,1.360487749479944e-05,0.0003265533596277,1.708308991510421e-05,3.611537238157325e-07,2.598277717424935e-07,3.4035943826893345e-05,0.3685143887996673,0.0426495261490345,2.347126581980774e-07,8.853128008468047e-08,1.75234094967891e-06
954,0,test,0.0818313360214233,0.0360869690775871,0.0005457035149447,0.0003663355018943,0.0017217433778569,0.0140027040615677,0.0062218778766691,0.0002023310225922,0.0008049450698308,0.000279598403722,0.036862026900053,0.0302168875932693,0.0003495299315545,0.0010516558540984,0.0008586784242652,2.975941924887593e-06,2.7924664891543216e-07,3.5784566421170894e-08,7.122306300288983e-08,3.051875978599128e-07,0.0235010720789432,0.0061622271314263,2.9323334160835657e-07,1.6137466900545403e-06,3.2821963031892665e-06,3.516027163641411e-06,1.1330099596307264e-06,5.7482555604337904e-08,4.2416701262482093e-07,1.2041872651025187e-05,0.0962998569011688,0.0310622509568929,5.9462117008024507e-08,6.151982461233274e-07,3.5650027712108567e-06
955,0,test,0.0004789551603607,8.787206752458587e-05,0.0011947654420509,2.1795958673465066e-05,0.004318353254348,0.0011052771005779,7.658049435121939e-05,0.0001232351351063,1.502735813119216e-06,5.388209319789894e-05,0.0015773641644045,9.02720512385713e-06,0.0002107233740389,2.83224417216843e-05,0.0001050729624694,3.970408890552335e-09,1.2844333374673054e-09,2.7825119985891433e-10,8.746448704188836e-11,2.1176398945499386e-07,0.001017398899421,7.960072252899408e-05,3.3339216315653175e-05,5.865779826308426e-07,4.32098249802948e-06,1.1893391160811008e-08,2.6644223286020896e-11,4.390847962998379e-10,5.355553847619099e-11,8.130719834298361e-06,1.6207362932618707e-05,1.6662613688822605e-06,2.2804018229294343e-08,1.7246427619355131e-09,7.748107577754126e-07
956,0,test,0.0505349524319171,0.0075862999074161,0.0018779567908495,4.6128301619319245e-05,0.0034094236325472,0.1486330032348632,0.0104555785655975,0.0002791703445836,6.054165169189218e-06,0.0002356315817451,0.2789544761180877,0.0380457937717437,0.0046459496952593,8.162882295437157e-05,0.0007613518973812,2.171603199485617e-07,2.0663740940563002e-07,8.179252275475333e-10,3.894173178364824e-11,6.329757070488995e-06,0.0943872034549713,0.0301870722323656,5.901073382119648e-05,2.1907055725023386e-07,1.2085148227924948e-05,1.7347985703963786e-05,2.694759814403369e-06,6.926575224497358e-08,9.76363101479194e-10,3.4498963941587135e-05,0.3517254889011383,0.0461803637444973,5.935635272180662e-07,3.992268204910943e-08,2.535041858209297e-05
957,0,test,0.0004127541324123,7.578819349873811e-05,0.0011578995035961,0.0001991726312553,0.0002433166082482,0.0050358590669929,0.0003528379602357,0.0016547328559681,9.960484749171884e-05,7.392547558993101e-05,0.0048129307106137,0.0010914892191067,0.0012705931439995,0.0002017735387198,7.226679008454084e-05,1.0810997963517369e-07,2.3684039618387945e-08,4.8545079067707775e-08,9.449672155881217e-09,3.794255690081627e-06,0.0023345935624092,0.0010629671160131,2.2071531930123456e-05,6.142267466202611e-06,1.1062900739489123e-05,0.0001023304866976,6.228122219908983e-05,6.208051672729198e-06,4.311095551656763e-07,7.82230927143246e-06,0.0809928625822067,0.0047989403828978,8.678812264406588e-06,1.7842982060756183e-06,1.7547343304613605e-05
958,0,test,0.0083660949021577,0.0016866243677213,0.0007381605682894,0.0001306728663621,0.0005720771150663,0.0053647221066057,0.0003596603346522,6.828005280112848e-05,4.0442037061438896e-06,0.000160644747666,0.0004201170522719,9.608254913473502e-06,3.787413879763335e-05,9.407429388375022e-06,0.0001738909486448,1.1035427860406344e-06,7.33541938302551e-08,7.941253876708743e-09,4.755459914740354e-10,2.857969434444385e-07,0.0106083638966083,0.0080226575955748,4.1347182559547946e-05,8.019763981792494e-07,9.725541531224737e-06,5.783454071206506e-06,7.131617962841119e-07,1.5067190872741778e-07,1.9046559884827733e-08,1.722746247878604e-07,0.0853888615965843,0.0048733144067227,4.738365078083008e-07,3.426900008207667e-08,1.3959903526483686e-06
959,0,test,0.018764954060316,0.0009901188313961,0.0003098299785051,9.63819693424739e-05,0.0020786570385098,0.0404163412749767,0.0005146755138412,0.0001471186260459,1.5422743672388606e-05,0.0004150877939537,0.0655578598380088,0.0060076913796365,0.0019453812856227,0.0003153781290166,0.0001857530005509,1.5639943740097809e-07,1.5818764076414027e-09,7.90738696743176e-10,7.791326611661376e-11,3.3985004847636446e-05,0.0120131550356745,0.0020021542441099,1.0199345524597447e-05,2.567851993262593e-07,3.938526333513437e-06,1.675688872637693e-05,2.6292360644220025e-07,3.4524795466950315e-08,1.8533517831542667e-08,4.7353455556731205e-06,0.0704171732068061,0.0008487995946779,3.568777344753471e-07,2.3250031233601482e-08,2.050630882877158e-06
960,1,test,0.0014772756258025,0.0003194646851625,0.0004695822135545,5.168752977624536e-06,0.0021421040873974,0.048129066824913,0.0068995733745396,0.0004749780346173,5.1980200623802375e-06,0.000435613153968,0.0013181866379454,0.0001052480511134,0.000437323906226,0.0001695824612397,0.0005126829491928,1.1889507334217344e-07,1.2343787147983676e-07,4.160152222709712e-09,3.999579556435151e-10,8.764598646848754e-07,0.0054330108687281,0.0020727538503706,1.6460111510241404e-05,2.587778737961344e-07,3.231996379327029e-05,5.371470251702704e-05,8.735997653275263e-06,1.299480487659821e-07,3.906571510725598e-09,2.225017487944569e-05,0.3239389359951019,0.0487591847777366,1.808201091080264e-06,2.0565158820318175e-07,9.930035957950167e-06
961,1,test,0.0006459857104346,0.0005176051054149,0.0004474435118027,3.8774393033236265e-05,0.0002762435178738,0.0017442756798118,0.0005817033234052,0.0001600159448571,5.491766387422104e-06,0.0002529354824218,0.0347541458904743,0.004893465898931,0.0040939766913652,0.0001749968068907,0.0003180483181495,3.763882006069253e-08,2.9361808540073753e-09,7.717547489960452e-09,1.0868731470381472e-09,1.917782356031239e-06,0.0013815743150189,0.0003181171196047,1.2438929843483493e-05,5.195216544962023e-06,2.848353915396729e-06,6.795637455070391e-05,7.280784757313086e-06,1.702714484963508e-07,2.131464338361866e-09,1.823887760110665e-05,0.0159442909061908,0.0008165254839695,1.14429371933511e-06,1.5048796342398418e-07,3.489455764338345e-07
962,1,test,0.0021003389265388,0.0004905531532131,0.0003717872896231,3.0464711016975343e-05,0.0039894939400255,0.0259180180728435,0.0038905937690287,0.0006412608199752,1.5591065675835125e-05,0.0005457445513457,0.0013048505643382,8.76145059010014e-05,0.0005657254951074,0.000747449521441,0.0008172988309524,5.571062615672417e-07,9.009633572532041e-08,6.007559782972294e-09,7.261425349902593e-10,1.328077132711769e-06,0.0015677055343985,0.0004430088447406,1.4826424376224168e-05,4.1518768512105453e-07,2.7514937755768187e-05,7.318608550122008e-05,6.89170974510489e-06,1.287996411747372e-07,6.620581416427741e-09,1.0136856872122736e-05,0.0487072169780731,0.0031847567297518,1.6187692608582438e-06,1.3729822967434302e-07,1.8437045810060224e-06
963,1,test,0.0019436853472143,0.0003544657956808,0.0036263386718928,0.0002316909231012,0.0003221224760636,0.0004953623865731,8.570798672735691e-05,0.000374498515157,1.2064208931406029e-05,3.14012031594757e-05,0.0007895269664004,9.678048809291796e-05,0.0017715378198772,6.243138341233134e-05,3.577829556888901e-05,5.470089270431799e-09,1.620471867802564e-09,3.9274574703540566e-09,3.956749372591162e-10,2.792117186345422e-07,8.125259046209976e-05,6.241746450541541e-05,1.4515643670165446e-05,3.110450847998436e-07,2.236916589026805e-05,9.13702962179741e-08,2.369646479039033e-09,4.684594898662908e-07,1.3284661370960292e-08,4.611136318999343e-05,0.0001999151863856,7.312757225008681e-05,1.434993009752361e-06,3.063560782834429e-08,6.839874004072044e-06
964,1,test,0.0016048465622588,0.0001587173755979,0.0006132896523922,0.0002415600611129,0.000465897785034,0.00487552722916,0.0004532609600573,0.0006336508668027,3.211261355318129e-05,0.000531381170731,0.0063439630903303,0.0012662903172895,0.0004444361547939,0.0002022583794314,0.000478962319903,8.239210842475586e-07,1.390873336504228e-07,2.982744051749364e-09,6.507034910896434e-10,4.580609584081685e-06,0.0465442948043346,0.0063265380449593,3.2186173484660685e-05,4.618163984559942e-06,3.283009573351592e-05,1.777384568413254e-05,1.6660962955938885e-06,9.554669588851541e-08,5.8434128646922545e-09,2.172002859879285e-05,0.0755790919065475,0.0023921122774481,2.8768720312655205e-06,6.026272671988409e-07,1.89382626558654e-05
965,1,test,0.0238195359706878,0.0043220897205173,0.0007793071563355,7.466857368854107e-06,0.0060223904438316,0.0482582710683345,0.0049258321523666,0.0005493630305863,6.473837402154459e-06,0.0007097523193806,0.0635466873645782,0.001632567262277,0.0010424035135656,6.80078737786971e-05,0.0004211217747069,9.887164509336801e-08,3.1700039926363395e-08,2.434566104270175e-09,5.1548269125456514e-11,9.360230706079165e-07,0.0213902741670608,0.0049347383901476,8.693363633938134e-05,1.697245011200721e-07,4.67056497654994e-06,2.668642309799907e-06,9.102169684638285e-08,2.703869128595216e-08,5.035230565830773e-10,4.309536961955018e-06,0.0787485241889953,0.0074893645942211,1.2591436870934558e-06,3.4910495827489285e-08,1.127782411458611e-06
966,0,test,0.0060724224895238,0.0027634159196168,0.0023205406032502,1.1761872883653268e-05,0.0001477419282309,0.0539089366793632,0.0031912340782582,0.0004778046568389,1.2396966667438392e-05,5.8006218750961125e-05,0.0182836502790451,0.0004896695027127,0.0007589615415781,3.629217462730594e-05,5.523928120965138e-05,1.2938648374927196e-08,4.867788394591344e-09,1.1181241488245064e-09,1.2267162979862078e-11,2.519815279811155e-05,0.0009162714122794,0.0028155616018921,2.480024886608589e-05,4.7600241259715403e-07,5.463880370371044e-06,7.90301346569322e-05,4.692373750003753e-06,3.5552400845517695e-07,1.5421049326391767e-08,3.961043694289401e-05,0.1789052039384842,0.0063825873658061,1.6529329514014537e-06,1.1715813741375316e-07,1.158052896244044e-06
