uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_for,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_for,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_for,bert-large-uncased_so,roberta-base_because,roberta-base_for,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_for,xlm-roberta-base_so,roberta-large_because,roberta-large_for,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_for,xlm-roberta-large_so
1035,1,test,0.0161670614033937,0.0004114430339541,0.0003706021525431,0.0913308411836624,0.0002937953686341,0.000510683748871,0.051186379045248,0.0038694257382303,0.0007065227837301,1.2440348484688002e-07,3.0124999716996115e-10,1.4214692782843484e-05,0.0157081540673971,3.564310873116483e-06,9.51174515648745e-05,2.877386759791989e-05,2.1838509667304613e-08,1.6127862181747332e-05,0.1279601901769638,5.926447101956001e-07,1.0143868166778702e-05
1036,1,test,0.0009756186627782,0.0040585100650787,0.0008623944595456,0.0002951848437078,0.0011441585374996,0.0001994526246562,0.0004572132020257,0.0009753063204698,0.0001592603512108,8.202097667719954e-09,7.334205776032833e-08,2.678814610135305e-07,0.0001734685210976,2.050854163826444e-05,8.138304110616446e-06,1.6521649826017892e-08,8.363129211375053e-08,4.453869769349694e-05,9.277207573177292e-05,5.875370788999135e-06,5.658591817336855e-07
1037,1,test,0.0044482103548944,0.0008159902645274,0.0017950793262571,0.0035780007019639,0.0003798431425821,0.0008965857559815,0.0164236649870872,0.002914935350418,0.0013448478421196,8.824831070342043e-07,9.292432601171186e-09,4.428655302035622e-06,0.0177771318703889,7.851255759305786e-06,8.728884131414816e-05,3.1558582122670487e-05,8.57202095971843e-08,7.976413144206163e-06,0.157999649643898,2.196817831645604e-06,7.998026376299094e-06
1038,1,test,0.0021745902486145,0.0002989771019201,0.0015115254791453,0.0168378055095672,0.0001462344080209,0.0005463142879307,0.0673763081431388,0.0028070609550923,0.0011352803558111,1.1223278306715656e-06,3.719778973731992e-08,8.616314630671695e-07,0.0014516965020447,4.169453859503847e-06,2.12833419936942e-05,2.4441993446089327e-05,1.5264900454781127e-08,9.425983989785893e-06,0.3502159118652344,6.24244478331093e-07,1.226479042770734e-07
1039,1,test,0.0185961723327636,0.0022697700187563,0.0023766446392983,0.1056419089436531,0.0005126500618644,0.0013162088580429,0.065659113228321,0.0029682943131774,0.0011954611400142,4.522475762769318e-07,9.25607768209602e-09,6.189791292854352e-06,0.0113978711888194,2.371831214986741e-05,3.348925747559406e-05,3.001767800014932e-05,5.907534372795453e-08,6.0984475567238405e-06,0.3190848231315613,6.470651783274661e-07,3.4919378322229022e-06
1040,1,test,0.0016096953768283,0.0003743407141882,0.0003563593199942,0.0058134002611041,6.703404505969957e-05,7.165665738284588e-05,0.058081679046154,0.0013338729040697,0.0001367672375636,3.877563869991718e-07,1.014142991806466e-08,1.4454332131208505e-06,0.0047461465001106,2.9973400614835555e-06,3.937658402719535e-05,7.873411232139915e-05,7.227435361301104e-08,4.34729372500442e-06,0.0664030164480209,1.1005261058016913e-06,8.026561886254058e-07
1041,1,test,0.0006651650182902,5.359182978281751e-05,0.0006102320039644,0.0007618076051585,0.0001365946664009,0.0010766256600618,0.0010947177652269,0.004667798988521,0.0001372989354422,8.494981784679113e-08,8.976558163453774e-09,3.914224635082064e-06,0.0001898866030387,1.676809574746585e-06,2.6690253434935585e-05,9.789737305254675e-06,5.524294977021783e-08,6.535841293953126e-06,0.095109686255455,1.7685472357698018e-06,3.7410843560792273e-06
1042,1,test,0.0013177633518353,9.512276301393284e-05,0.0003083088668063,0.0010422653285786,2.960627898573876e-05,5.462362241814844e-05,0.0070488019846379,0.001048206584528,0.0002619329025037,1.4477054222084009e-08,8.944552876144483e-10,7.965280701682786e-07,0.0003158358158543,5.450654043670511e-07,4.249655103194527e-05,1.4995331184763929e-05,3.567573969576188e-08,3.0850599159748526e-06,0.0143471490591764,8.240743909482262e-07,1.11143936010194e-06
1043,1,test,0.0036071331705898,0.0005362879601307,6.861444126116112e-05,0.0110061718150973,0.0025975964963436,1.947683813341428e-05,0.0172563977539539,0.0040787383913993,5.485909241542686e-06,1.5559007238152844e-07,2.2422016243695e-08,3.934415417461423e-06,0.0141812535002827,3.25696928484831e-05,4.445111699169502e-06,1.8264187019667588e-05,1.42670799618827e-07,6.654387107118964e-06,0.2972477376461029,1.5850571344344644e-06,2.1335370092856465e-06
1044,0,test,0.0116853322833776,0.0013722478179261,0.000479085400002,0.0511237047612667,0.0002159960422432,0.0002592940873,0.0243579465895891,0.0007858501048758,0.0002912881900556,1.700250180647345e-07,6.691407428149885e-10,6.171079576233751e-07,0.0017394203459843,6.9339371293608565e-06,1.529456494608894e-05,1.4231879504222888e-05,2.565022505507386e-08,6.043251414666884e-05,0.1127690970897674,6.527554319291085e-07,5.9252138271403965e-06
1045,1,test,0.0039972206577658,0.0008446386200375,0.0017087685409933,0.0181050263345241,0.0007722832378931,0.0012719521764665,0.0182302147150039,0.0022578972857445,0.0008740511839278,2.087307962028717e-07,2.6692339449851943e-09,6.954489890631521e-07,0.0304069146513938,5.243684427114204e-05,1.901810173876584e-05,7.879294571466744e-06,2.027091206002752e-08,1.79150640633452e-06,0.0149043574929237,6.628935693697713e-07,9.358706165585318e-07
1046,1,test,0.006307843606919,0.0005375603213906,0.0008694290299899,0.0296146851032972,0.0008751550340093,0.0001789741654647,0.1315061300992965,0.0022326102480292,0.0004870922712143,4.535744437816902e-07,1.1463356930363487e-09,1.5240216271195095e-06,0.0327751897275447,7.010197441559285e-05,4.96308712172322e-06,1.3317136108526029e-05,1.4355195254722732e-08,2.351624289076426e-06,0.1164032816886901,3.566161126400403e-07,3.134805183435674e-06
1047,1,test,0.0013928576372563,0.002759632654488,0.0001678332482697,0.0040282872505486,0.0008024380658753,0.0002020752726821,0.001002250239253,0.0004316803533583,6.157462485134602e-05,6.259439189193472e-09,2.6106119488389368e-09,1.1155894753756002e-05,0.0006779571995139,1.865838203229941e-05,2.6914647150988458e-06,5.892180077182729e-09,3.9380580574288615e-08,1.009305947263783e-06,6.589795520994812e-05,6.534990575346455e-07,4.643640750146005e-06
1048,0,test,0.0038550773169845,0.0002874819329008,0.0014397324994206,0.0023509324528276,0.0003209311689715,0.0010707040783017,0.0067012612707912,0.0021367340814322,0.000913668423891,2.672614698440157e-07,2.7196618290759034e-09,5.323357072484214e-06,0.0059774038381874,6.703413964714855e-05,3.396174861336476e-06,1.866523416538257e-05,1.107591529603269e-07,1.031751139635162e-06,0.0491891130805015,6.787348638681578e-07,2.929923823558056e-07
1049,1,test,0.0061921626329422,0.0037538742180913,0.0024413692299276,0.0150581328198313,0.0006524080527015,0.0005083273281343,0.0317429564893245,0.0029038235079497,0.0002603526809252,6.665929674909421e-08,1.0980490294798528e-08,1.806601903808769e-05,0.0015978664159774,1.8661557987798005e-05,7.60036982683232e-06,9.764845344761852e-06,1.388931303303309e-09,1.6430272808065638e-05,0.1105832755565643,1.2859650269092526e-06,4.240383532305714e-06
1050,0,test,0.0077685210853815,0.0006511276587843,0.0018644024385139,0.0372229069471359,0.0006902500754222,0.0014610243961215,0.0308953691273927,0.0046576596796512,0.0008812914602458,3.1439196135352176e-08,9.37549815560601e-10,3.0492110454360954e-06,0.0453433506190776,2.440987736918032e-05,1.955283369170501e-05,7.785956768202595e-08,1.1285190559817693e-08,5.5219661589944735e-06,0.0002251735277241,3.390570327610476e-06,1.1014534493369863e-06
1051,1,test,0.0052261995151638,0.0114919887855649,0.003202018328011,0.018018564209342,0.0470515973865985,0.0008124742889776,0.0065184566192328,0.0073183025233447,0.0003135377482976,9.508392295742853e-09,6.067881752613857e-09,1.4427012501982972e-05,0.0082686021924018,5.069938561064191e-05,6.647637292189756e-06,1.1122624528070446e-05,2.032204378110692e-07,1.924479329318273e-05,0.0768360421061515,1.3595802101917798e-06,2.230877043984947e-06
1052,0,test,0.0107377571985125,0.0014757595490664,0.0012016621185466,0.0276235770434141,0.000330038514221,0.0010319844586774,0.0062591098248958,0.00053961656522,0.000566006405279,1.3288835809532884e-08,3.6810288150945775e-10,1.614662892279739e-07,0.0014707505470141,3.949628535337979e-06,5.184963083593175e-05,6.466229478974128e-06,7.496026910303044e-09,2.5204317353200167e-06,0.0188393238931894,5.37498522135138e-07,9.342686098534614e-06
1053,1,test,0.0009815281955525,0.0009914028923958,0.001438679988496,0.0001490538998041,9.674143802840264e-05,0.0005583183956332,0.0009391017956659,0.0001147742877947,0.0006268575089052,1.06630642093819e-08,8.423597375184497e-10,6.526653919536329e-07,0.0005940651753917,2.609899866001797e-06,1.4333506442198996e-05,5.270310055038863e-08,6.661657891982031e-09,6.665294677077327e-06,0.0001124727059504,6.011365485392162e-07,6.113511972216656e-07
1054,1,test,0.0040634335018694,0.0009525562054477,3.912417741958052e-05,0.0030305373948067,0.0007329317741096,7.466865099559072e-06,0.0006216727779246,0.000282121298369,2.575942926341668e-05,7.043675509521563e-08,1.8556356451426838e-09,7.293549515452469e-07,0.0035729717928916,4.535301195573993e-05,8.439983503194526e-06,1.0752266462077388e-05,5.1774218690070484e-08,1.4742843177373288e-06,0.0673819780349731,2.60875503954594e-06,1.5168896425166167e-05
1055,1,test,0.0012190681882202,0.0005308066029101,0.0006054631085135,0.0001163118649856,0.0001006401435006,0.0001395372091792,0.0012739994563162,5.22095688211266e-05,0.0002078021789202,8.942032003744771e-09,9.05684249818961e-10,7.100823609107465e-07,0.0007151254685595,1.1431970960984472e-06,1.5521909517701715e-05,6.922051909441508e-08,1.8600056606032922e-08,9.369116014568137e-06,6.81245292071253e-05,3.666735040042113e-07,8.45745660171815e-07
1056,1,test,0.001652043312788,0.0004956252523697,0.0004020339401904,0.01830137334764,0.0032133907079696,5.778314152848907e-05,0.0005171212833374,0.0004711133660748,1.580826392455492e-05,8.635298343051545e-08,1.291952713700084e-07,1.3561086689151125e-06,0.0057068676687777,4.6580003981944174e-05,1.6972700578321565e-08,1.0882447895710357e-05,5.533835292226286e-07,2.738835291893338e-06,0.0111588090658187,2.6087468540936243e-06,1.4863538808640442e-06
1057,1,test,0.0009624396916478,0.000251055782428,6.649974966421723e-05,0.0129803987219929,0.0007493287557736,5.6234632211271673e-05,0.0334107615053653,0.0023611839860677,3.495947748888284e-05,6.744589597929007e-08,1.628293611055653e-09,8.812264422886074e-05,0.031528677791357,4.0104976505972445e-05,2.611303534649778e-05,1.0276975444867276e-05,1.4604340492496706e-07,1.579209856572561e-05,0.0901851132512092,6.890598342579324e-06,1.806887303246185e-05
1058,0,test,0.0028159613721072,0.000657528580632,0.0045128855854272,0.002958666300401,0.0001333803666057,0.0004224487929604,0.0042313048616051,0.0004973142058588,0.0006250801961869,3.189518906765443e-07,1.0131620875597493e-08,1.1069057563872775e-06,0.009658726863563,1.0220524927717634e-05,1.2222748409840278e-05,1.1075006796090747e-06,3.038729090576453e-08,8.589012395532336e-06,0.0008927042945288,6.090077476983424e-06,3.512611101541552e-06
1059,0,test,0.0063739102333784,0.0012188876280561,0.0035093137994408,0.0064084189943969,0.0016945216339081,0.0020865446422249,0.0262792166322469,0.0048097353428602,0.0004015719168819,2.4454367419934897e-08,1.7739029134489215e-09,1.4838282424989302e-07,0.0021953382529318,4.181872100161854e-06,2.0222054445184767e-05,3.4245258575538173e-06,9.296467595731885e-08,2.448261113841e-07,0.0018582930788397,1.202235125674633e-06,7.153646492952248e-07
1060,1,test,0.0081758890300989,0.0014864436816424,0.0074995318427681,0.0065321195870637,0.0012452788650989,0.0027770665474236,0.0023923628032207,0.0031504468061029,0.0039043221622705,2.760024244707893e-07,1.02519215339214e-09,4.090698439540574e-06,0.0294617153704166,2.0608400518540293e-05,6.060810846975073e-06,1.1998783520539291e-05,9.323283478579473e-09,8.028780939639546e-06,0.1062138602137565,4.049338144795911e-07,1.4647846455773106e-06
1061,1,test,0.0028803094755858,0.000142154371133,9.683740063337608e-05,0.0216953679919242,0.0004928962443955,3.48614230460953e-05,0.0132202291861176,0.0007285066531039,5.590813452727161e-05,1.573762986595284e-08,6.980305222725747e-10,1.965483761523501e-06,0.0167112909257411,6.182021752465516e-05,2.7789610612671822e-05,1.060498289007228e-05,9.333363237828962e-08,6.114222742326092e-06,0.1425845026969909,5.024612619308755e-06,1.2010553291474936e-05
1062,1,test,5.7167551858583465e-05,0.0087641077116131,0.0013921555364504,0.0001365589851047,0.0022314083762466,0.000101645317045,0.0005466925213113,0.0004700803547166,2.3569627956021577e-05,1.449183315571645e-07,1.480136679887778e-09,7.875824508118967e-07,0.0073053021915256,3.9755486795911565e-05,2.721931480209605e-07,4.26375845563598e-06,3.59383918180356e-08,2.12950158129388e-06,0.0199982188642025,6.02300929131161e-07,6.136730235084542e-08
1063,1,test,0.0066313203424215,0.0003619914932642,0.0006991563714109,0.0880580246448516,0.0009018477867357,3.704153277794831e-05,0.0285459943115711,0.000530346063897,2.01527145691216e-05,5.073977149550046e-07,7.354266085002337e-09,3.320645305393555e-07,0.0843468308448791,5.236786091700196e-05,2.225960088253487e-06,0.0003120579349342,1.4315517091745278e-06,4.756425551022403e-05,0.2538900077342987,1.1712439118127804e-05,2.865802571250242e-06
1064,1,test,0.0024922306183725,0.0007883175858296,0.0066188285127282,0.0117428675293922,0.0111053986474871,0.0007478720508515,0.0371448099613189,0.0067766238935291,0.0007492478471249,1.9587095323458925e-07,3.55508689153794e-08,2.1672381933512957e-07,0.0026684154290705,1.42651788337389e-05,8.229453669628128e-06,1.6102443623822182e-05,2.493136719294853e-07,4.36219625044032e-06,0.0432423502206802,1.4738221807419905e-06,9.596952850188243e-07
1065,1,test,0.0009147606324404,0.0025374079123139,0.0005587568157352,0.0061938758008182,0.005982203874737,1.944157156685833e-05,0.0491290912032127,0.0082428371533751,0.0001807870576158,9.63888737715024e-07,2.2365253471434698e-07,1.9027700091101e-06,0.0288804583251476,8.323958900291473e-05,1.328648522758158e-05,6.766951264580712e-05,6.953018782951403e-07,0.0001670293277129,0.1309483647346496,2.281091656186618e-05,2.973870095956954e-06
1066,0,test,0.0036644856445491,0.0014108455507084,0.0001638056419324,0.0235674139112234,0.0004959188518114,8.228706974477973e-06,0.0167799051851034,0.0010911058634519,1.2294242878851946e-05,2.0644090454879915e-06,5.926660762156644e-08,2.527610604374786e-06,0.0141397221013903,2.891919211833737e-05,1.526929008832667e-05,3.2547632144996896e-05,1.191018668578181e-06,0.0001381173933623,0.0998607724905014,5.573938324232586e-06,2.077760473184753e-05
1067,0,test,0.0014487848384305,0.000403138808906,0.0002625488850753,0.0169858187437057,0.000222697854042,8.876512765709776e-06,0.0028483914211392,0.0007749663200229,2.69368010776816e-05,6.232040306031196e-08,6.273576769189049e-09,1.0483978257980198e-05,0.0038437824696302,3.112905687885359e-05,8.65468700794736e-06,1.6307252735714428e-05,1.2626132672721724e-07,5.202872853260487e-05,0.0017525429138913,8.59978570133535e-07,1.733797944325488e-05
1068,0,test,0.0002319986379006,0.0020400157663971,0.003344890428707,0.0008130456553772,0.0004660278500523,0.0004789054801221,0.0067751328460872,0.0014476273208856,0.0003157210594508,6.50656346579126e-08,4.195596048361949e-08,6.39586971828976e-07,0.0008630661759525,1.031803435580514e-06,7.517032827308867e-06,1.3902168575441465e-05,1.4047428749108803e-06,1.642828283365816e-05,0.0188867710530757,6.484002369688824e-06,2.9495074613805627e-06
1069,0,test,0.0017291203839704,0.0008362353546544,0.0003221993392799,0.0094797415658831,0.0002727819082792,4.001989054813748e-06,0.0128426039591431,0.0010920283384621,1.0005356671172194e-05,4.0592118466520333e-07,8.213255853206647e-09,6.104091880843043e-06,0.0208209473639726,4.960972364642657e-05,1.1196062587259805e-05,4.708300912170671e-05,1.706038688098488e-07,3.286874971308862e-06,0.0274770557880401,2.4382679839618504e-06,1.912017796712462e-05
1070,0,test,0.0015063666505739,0.0002539886918384,0.0068851551041007,0.0038594133220613,0.0002496851957403,0.0008477640221826,0.0133309224620461,0.0011099989060312,0.0004848573298659,3.508593238166213e-08,7.292444426099107e-10,1.4796327377553098e-05,0.0002615848788991,2.1864980226382613e-05,9.95030040940037e-06,1.469759354222333e-06,2.151406164330183e-07,9.461750778427812e-06,0.0001848258252721,1.995623051698203e-06,6.967413241909526e-07
1071,1,test,0.109791100025177,0.0053446046076714,0.0021837211679667,0.0484934598207473,0.0046280566602945,0.004473814740777,0.003914188593626,0.0008941506384871,0.0043877176940441,4.598056693794206e-05,4.923688265989767e-07,3.7335208617150784e-05,0.2506733536720276,2.4029927772062365e-06,2.253935599583201e-05,4.815278225578368e-05,2.10881140105812e-07,1.2895378858956974e-05,0.3762318789958954,2.751429235559044e-07,1.2898615750600584e-05
1072,1,test,0.01539590023458,0.0033845456782728,0.0140539407730102,0.016579296439886,0.0014678688021376,0.0010488772531971,0.0062247477471828,0.0006353615317493,0.0014263821067288,1.43632614708622e-05,1.8848784293368224e-06,9.637551556807011e-07,0.0440938919782638,2.360062012485287e-07,8.869629709806759e-06,3.904371624230407e-05,3.235453505112673e-06,1.2160755431978032e-05,0.0602433010935783,6.077727903175401e-07,2.8875037969555706e-06
1073,1,test,0.0020748185925185,0.033304963260889,0.0076172254048287,0.0015590884722769,0.0119113847613334,0.003278131596744,0.0003715957282111,0.004466313868761,0.0004942925297655,1.3172259059501812e-05,8.552983672416303e-07,9.508237326372182e-07,0.0246820133179426,5.951939101578319e-07,4.386349246487953e-06,9.628478437662125e-05,6.930157724127639e-06,3.06364881907939e-06,0.0735469609498977,6.33427760021732e-07,1.887891812657472e-05
1074,0,test,0.0681123733520507,0.0080568958073854,0.0013982313685119,0.0813164636492729,0.0052148303948342,0.0004069039714522,0.0469362959265708,0.0005047065205872,0.0002782667288556,0.0001534198527224,4.93886261665466e-07,0.0001414901780663,0.232234925031662,6.817624012001033e-07,1.1709894351952244e-05,0.0002160052681574,4.868508085564827e-07,4.122544851270504e-06,0.373336523771286,3.552295027020591e-07,3.1244006095221266e-05
1075,1,test,0.330418199300766,0.0034898582380264,0.0061459029093384,0.2687468826770782,0.0044208625331521,0.0230794604867696,0.19600710272789,0.0025543172378093,0.0240971520543098,4.416294541442767e-05,8.557678654597113e-08,3.322416887385771e-05,0.440851092338562,2.3561638329283602e-07,3.279060183558613e-05,7.426997035508975e-05,9.105983878043845e-08,1.1941923730773851e-05,0.7283682823181152,1.8041868443674506e-08,1.4609141544497106e-05
1076,1,test,0.1343915313482284,0.0185888037085533,0.0914883911609649,0.1361854076385498,0.0360130667686462,0.0471388958394527,0.0625865161418914,0.0059002838097512,0.0410960540175437,1.2721785651592654e-06,1.1610170531639596e-06,6.4108426158782095e-06,0.1074928045272827,7.642101991223171e-07,1.027537746267626e-05,2.3207005142467096e-05,2.456565653119469e-07,7.1745807872503065e-06,0.3873949348926544,2.9574508175755912e-08,2.4654114895383827e-05
1077,1,test,0.0958340615034103,0.0066735036671161,0.0032676996197551,0.0511815100908279,0.0113497981801629,0.0012317730579525,0.0306290257722139,0.0007557030185125,0.0028089745901525,1.3678481082024518e-05,1.599757553094605e-07,6.636947364313528e-05,0.2836257517337799,4.77820947253349e-07,6.330624455586076e-05,0.0001410407421644,4.262716117864329e-07,8.868028089636937e-06,0.6039734482765198,9.106405940428888e-08,6.297988147707656e-05
1078,1,test,0.2191918194293975,0.0036932553630322,0.0174856539815664,0.1295758187770843,0.0340025871992111,0.0115977451205253,0.0286020319908857,0.0679612830281257,0.0145387100055813,1.1681901014526376e-05,5.467085770760605e-07,4.132579852011986e-05,0.195156529545784,3.157607579851174e-07,1.421216620656196e-05,2.9774750146316364e-05,3.612392174545676e-05,2.1850026314496063e-05,0.3210761547088623,2.371690470681643e-07,2.0991907149436884e-05
1079,0,test,0.0393938161432743,0.0021704072132706,0.0008405927219428,0.0303747802972793,0.0002761245996225,0.0035337426234036,0.0044007892720401,6.825396121712402e-05,0.018580749630928,6.7849591687263455e-06,2.601769040211366e-07,4.391140100779012e-05,0.0930582731962204,2.1052296972357e-07,4.666500899475068e-05,0.0001237095711985,3.161694337450172e-07,3.467416172497906e-05,0.0368537902832031,1.261685582676364e-07,5.911618245590944e-06
1080,0,test,0.0526579655706882,0.0011603792663663,0.0005205399356782,0.0088341934606432,0.0002983426093123,0.000294509838568,8.861451351549476e-05,9.557297744322568e-06,4.617443846655078e-05,1.152830463979626e-05,1.3473980686740108e-07,3.745655021702987e-07,0.0643401220440864,1.1243737674249132e-07,6.021369699737988e-06,2.4321645469171926e-05,1.566606329106435e-07,3.428071067901328e-05,0.2906414568424225,1.8245708588437997e-07,3.85122712032171e-06
1081,0,test,0.1293853223323822,0.0020939682144671,0.0118332942947745,0.0535500161349773,0.00109082844574,0.0016739489510655,0.0084975035861134,0.0001765199122019,0.0040754191577434,5.3961830417392775e-06,4.85949485096171e-08,5.0765203923219815e-05,0.2078181058168411,1.7093425697112252e-07,1.2442472325346898e-05,1.8444459328748053e-06,2.7551743642106885e-07,2.12372779060388e-05,0.6154047250747681,1.1976089808740653e-07,9.817375939746851e-06
1082,0,test,0.0722601041197776,0.0002297795872436,5.105650780024007e-05,0.0871250629425048,0.0001686094619799,3.05217326967977e-06,0.2409046441316604,0.0005073093343526,5.840495759912301e-06,3.763799031730741e-05,4.341856651990384e-08,2.232321639894508e-05,0.1249857097864151,1.440418782294728e-05,5.928396421950311e-05,4.5090306230122223e-05,3.5158959121872613e-07,7.6016482353225e-07,0.1806156039237976,7.078794510562147e-07,5.241390681476332e-05
1083,0,test,0.05332712829113,0.0008503027493134,0.0002745504607446,0.1848135441541671,0.000616606674157,5.420626166596776e-06,0.2269380837678909,0.0003762104897759,2.270060394948814e-05,2.62554476648802e-05,3.2863987087239366e-08,4.143056139582768e-05,0.1210138723254203,1.408598905072722e-06,1.9562379748094827e-05,1.645218799239956e-05,1.6820941084461088e-07,7.534917472185043e-07,0.1407566517591476,8.169066632035538e-07,3.258121432736516e-05
1084,0,test,0.2996529936790466,0.0004606992588378,0.0004617943486664,0.3095003068447113,0.0005232951370999,4.869570329901762e-05,0.3394825458526611,0.0008001486421562,0.0001387702795909,4.178474773652852e-05,8.988719457647677e-08,6.749490694346605e-06,0.3273289203643799,6.002346253808355e-06,2.496844172128476e-05,8.268003148259595e-05,3.184071886153106e-07,1.8213046359960568e-06,0.4765889942646026,4.564871858292463e-07,1.939291178132408e-05
1085,1,test,0.0261307898908853,0.0004665752348955,8.385367982555181e-05,0.017013257369399,8.045764116104692e-05,5.052260803495301e-06,0.0056834137067198,2.340659375477117e-05,2.4655790184624493e-05,1.806192994990852e-05,2.3100524515484722e-07,2.636472800077172e-06,0.0338583439588546,2.448983025260532e-07,6.768390903744148e-06,7.854678551666439e-05,4.189668914023059e-07,2.20715787691006e-06,0.2696911990642547,4.535282585038658e-07,2.6425925170769915e-05
1086,0,test,0.2894906997680664,0.0003004979225806,8.87082569533959e-05,0.0335921794176101,4.933839591103606e-05,3.400290370336734e-05,0.0256462097167968,1.1614974937401712e-05,3.649788413895294e-05,4.667807297664695e-05,1.9786849492220423e-08,5.4128311603562906e-05,0.334444135427475,4.657225929349807e-07,3.006118095072452e-05,9.568492532707752e-05,4.175090495550649e-08,4.152969268034212e-06,0.2819257378578186,2.1396148497387918e-07,3.229482899769209e-05
1087,1,test,0.0793830007314682,0.0004387517401482,0.000222280548769,0.0528315305709838,0.0003429231001064,1.7858745195553638e-05,0.0169154703617095,0.0001029081468004,1.2830359992221927e-05,0.000126709768665,1.6435073746379208e-07,2.395586489001289e-05,0.2444198131561279,7.841515525797149e-07,3.373230356373824e-05,5.760162457590923e-05,6.906635974246458e-08,5.751462595071644e-07,0.1948571801185608,8.898383043742797e-07,5.710576806450263e-05
1088,0,test,0.1688008159399032,0.000955601921305,0.0017026817658916,0.1533815860748291,0.0012139893369749,1.6498919649166055e-05,0.3480010330677032,0.0011797898914664,0.0003213665622752,5.555202369578183e-05,9.059170480441028e-08,6.946856956346892e-07,0.2071924954652786,2.42541727857315e-06,1.266751678485889e-05,0.0001611217012396,4.1598156030886457e-07,3.961303818300621e-08,0.263227641582489,5.322827973941457e-07,4.218937874611585e-07
1089,1,test,0.2309200018644333,0.0007310397922992,0.0008784889359958,0.1609995663166046,0.0006427330663427,2.8052974812453613e-05,0.1997617185115814,0.0002066604065475,4.0521776099922135e-05,4.474810702959076e-05,1.4461907937857177e-07,2.347265944990795e-05,0.3993639349937439,5.848409045938752e-07,2.72739398496924e-05,5.836500713485293e-05,9.657314592459445e-08,3.2155990083992947e-06,0.6972107887268066,1.6487921072894096e-07,5.441665416583419e-05
1090,0,test,0.0318915247917175,3.451518205110915e-05,1.6743857486289926e-05,0.0027998355217278,8.442510988970753e-06,7.613195407429885e-07,0.0026619182899594,5.008068455936154e-06,2.138334139090148e-06,2.614181357785128e-05,1.0281063822503712e-07,1.0702950703489478e-06,0.1115677654743194,3.311823320473195e-06,5.164063168194844e-06,7.417526649078354e-05,3.435849976085592e-06,7.571555329377588e-07,0.034450028091669,3.613340027186496e-07,5.597112703981111e-06
1091,0,test,0.5084718465805054,0.0002753941516857,7.896210445323959e-05,0.5126745700836182,0.0001488909765612,1.5905614418443292e-05,0.5312497615814209,0.000331593764713,3.634889435488731e-05,3.0438268368016e-05,1.759579149052115e-08,5.455511200125329e-05,0.2761630117893219,1.095986249310954e-06,2.30096575251082e-05,0.0001405535149388,1.2176914587769261e-08,3.269817625550786e-06,0.2384998947381973,4.321166784393427e-07,4.826250005862676e-05
1092,1,test,0.0619580149650573,0.0112934308126568,0.028292566537857,0.0372707918286323,0.002352146198973,0.0071739368140697,0.0120634092018008,0.0004387804656289,0.0012417454272508,8.157478441717103e-05,3.035063400602667e-07,2.143439087376464e-05,0.0049195815809071,5.185034410715161e-07,5.023642302148801e-07,4.65469784103334e-05,8.713773524959836e-08,9.100246643356512e-06,0.1004989296197891,9.321802707518145e-08,5.773534326181107e-07
1093,1,test,0.0613425970077514,0.0032858054619282,0.0030615159776061,0.004342648666352,0.0006279497174546,0.0003600145282689,0.0105804493650794,0.0005981144495308,0.0002043204585788,2.4617300368845463e-05,1.6196914032207133e-07,2.87145962829527e-06,0.0557917468249797,1.913408311793319e-07,7.2396792347717565e-06,0.0001095035331672,3.017884750988742e-07,3.816953903879039e-05,0.2318456023931503,5.575924433287582e-07,4.035999154439196e-06
1094,1,test,0.0569301769137382,0.0022164331749081,0.0079065775498747,0.0047673326916992,0.0001612789346836,0.0001116030543926,0.0403441488742828,0.0006783188437111,0.000713123648893,2.9497166451619705e-06,1.7624230963519952e-08,6.509098056994844e-06,0.0608976893126964,3.941917441352416e-07,1.350572256342275e-05,0.0001449161063646,1.7341722013952676e-06,1.2272300409676973e-05,0.1566289514303207,2.247917194608817e-07,1.534431430627592e-05
1095,1,test,0.008794299326837,0.0005305196391418,0.0028320036362856,0.0459508821368217,0.0002579226274974,0.0070555936545133,0.0277870539575815,0.0002799054491333,0.0013806957285851,1.8302989701624028e-07,6.23766760465827e-10,3.3091282602981664e-06,0.0319923870265483,3.694025565437187e-07,9.250809398508864e-07,7.420132533297874e-06,8.962751962826587e-07,3.076513530686498e-05,0.0151940239593386,1.3184609315430862e-07,6.235743057914078e-06
1096,1,test,0.0014144505839794,0.0062061781063675,0.0061248401179909,0.0018632685532793,0.0002068756730295,0.003528339555487,0.001451477757655,8.474686183035374e-05,0.0001242989092133,2.208889554822236e-06,1.5152062360357377e-07,2.856082517155301e-07,0.001826977240853,2.420540567982244e-07,9.369685471938284e-07,6.599846528843045e-05,5.409778509601892e-07,1.832342968555168e-05,0.0128626571968197,7.490319831049419e-08,1.7177489652908662e-08
